Source ID,Publisher ID,Query Term,Count
62,22,comprar passagens,2
62,22,comprar perros,1
62,22,comprar ropa china,1
62,22,comprar sapatos femininos,8
62,22,comprar segunda mano,2
62,22,comprar skate,1
62,22,comprar telas,3
62,22,comprar tienda online,2
62,22,comprare libri,1
62,22,comprare vino,3
62,22,compras coletivas,2
62,22,compras direto da china,1
62,22,compras em grupo,87
62,22,compras en china,1
62,22,compras on-line,7
62,22,compras online,1
62,22,compras online supermercado,8
62,22,compras usa,3
62,22,compression clothing,55
62,22,compression hose,1
62,22,compressor koelbox,1
62,22,compressores ar,14
62,22,compro empresa,1
62,22,comptabilit?,1
62,22,compte bancaire en ligne,103
62,22,compte banque,1
62,22,comptia a,6
62,22,computadores,9
62,22,computer,9
62,22,computer accessories,26
62,22,computer adventure games,70
62,22,computer antivirus software,10
62,22,computer chess games,33
62,22,computer college,1
62,22,computer computers,1
62,22,computer course,139
62,22,computer courses online,30
62,22,computer dating,12
62,22,computer desk,20
62,22,computer desks hideaway,1
62,22,computer drivers,7
62,22,computer education,24
62,22,computer engineering degrees,40
62,22,computer engineering salary,3
62,22,computer forensics schools,1
62,22,computer forum,7
62,22,computer free software,8
62,22,computer game,699
62,22,computer game design,9
62,22,computer game downloads,1
62,22,computer gaming,47
62,22,computer geeks,1
62,22,computer hard disk drive,4
62,22,computer hard drive repair,16
62,22,computer hardware,4
62,22,computer information security,7
62,22,computer keyboard typing,1
62,22,computer learning for kids,6
62,22,computer lessons,42
62,22,computer network,3
62,22,computer network setup,3
62,22,computer networking,7
62,22,computer parts,1
62,22,computer pc repair,1
62,22,computer phone service,3
62,22,computer poker game,3
62,22,computer program,18
62,22,computer programming,13
62,22,computer programming courses,35
62,22,computer ram memory upgrade,7
62,22,computer remote,23
62,22,computer repair,85
62,22,computer repair class,3
62,22,computer repair specialist,33
62,22,computer sale,1
62,22,computer school,32
62,22,computer science,2
62,22,computer science degree,41
62,22,computer science projects,1
62,22,computer screen wallpaper,3
62,22,computer security,3
62,22,computer security free,1
62,22,computer services,1
62,22,computer software,184
62,22,computer software engineer,69
62,22,computer software program,1080
62,22,computer software repair,130
62,22,computer speakers,1
62,22,computer speed test,1
62,22,computer spying software,1
62,22,computer tablet,5
62,22,computer tech,4
62,22,computer tech schools,15
62,22,computer training,23
62,22,computer training austin,3
62,22,computer training courses,4
62,22,computer virus cleaning,3
62,22,computer water cooling kits,2
62,22,computers,17
62,22,computers stores,8
62,22,computers workstations,1
62,22,computrabajo,1
62,22,comunica????o estrat??gica,1
62,22,comunicati stampa,4
62,22,comunita terapeutica,5
62,22,con heo,1
62,22,concealed carry holster,10
62,22,concealed carry laws by state,2
62,22,concealed gun holsters,1
62,22,concept,3
62,22,concept blinds,4
62,22,concept hybrid vehicles,3
62,22,conception date calculator,37
62,22,concert,1
62,22,concert dates tickets,19
62,22,concert frederic francois,1
62,22,concert schedule,15
62,22,concert ticket brokers,5
62,22,concert tickets,292
62,22,concert tour dates,3
62,22,concert tour tickets,1
62,22,concerti,8
62,22,concerti vasco rossi,3
62,22,concerts,127
62,22,concessionari auto usate roma,4
62,22,concierge medicine,1
62,22,concierge services,1
62,22,concorsi enav,2
62,22,concorsi esercito,5
62,22,concorsi pubblici,2
62,22,concorso docenti,4
62,22,concorso docenti scuola,5
62,22,concorso in magistratura,1
62,22,concorso poesia,3
62,22,concours,1
62,22,concours spp 2013,14
62,22,concrete blocks suppliers,8
62,22,concrete calculator,3
62,22,concrete coatings,1
62,22,concrete construction inc,15
62,22,concrete cost,1
62,22,concrete cutting,7
62,22,concrete deck repair,1
62,22,concrete delivery,7
62,22,concrete drilling,1
62,22,concrete driveway contractors,3
62,22,concrete driveway cost,1
62,22,concrete driveway paving,57
62,22,concrete driveways,7
62,22,concrete floor coating,33
62,22,concrete floor construction,56
62,22,concrete overlays,4
62,22,concrete patio contractors,2
62,22,concrete paver contractors,1
62,22,concrete repair company,1
62,22,concrete repair contractors,21
62,22,concrete roof tile prices,1
62,22,concrete septic tank lids,2
62,22,concrete slab design,5
62,22,concur expense management,15
62,22,concurso abertos,19
62,22,concurso correio,1
62,22,concurso da prefeitura,3
62,22,concurso de bolsas,12
62,22,concurso de cuento,21
62,22,concurso do inss,2
62,22,concurso docente,1
62,22,concurso dos correios,2
62,22,concurso em aberto,2
62,22,concurso esa,2
62,22,concurso fotografico,11
62,22,concurso marinha,4
62,22,concurso p?blico,1
62,22,concurso policia civil,48
62,22,concurso prefeitura,20
62,22,concurso publico,3
62,22,concurso publico aberto,1
62,22,concurso publico mg,2
62,22,concurso tj,5
62,22,concursos,9
62,22,concursos aberto,4
62,22,concursos abertos,24
62,22,concursos premios,4
62,22,concursos publico,5
62,22,concursos publicos,2
62,22,concursos publicos parana,3
62,22,condizionatori daikin,2
62,22,condo in bangkok,1
62,22,condo neuf montreal,5
62,22,condo rentals austin tx,5
62,22,condo townhomes for rent,3
62,22,condo vacation rentals,9
62,22,condominium manila,2
62,22,condoms,2
62,22,condones,8
62,22,condor air,1
62,22,condos,8
62,22,condos 4 sale,2
62,22,condos for sale,2
62,22,condos in florida,2
62,22,condos in myrtle beach,3
62,22,condos in washington dc,2
62,22,condos sale,3
62,22,conduccion deportiva,2
62,22,conductor de ambulancias,2
62,22,condyloma,1
62,22,conejos,6
62,22,confederate flags,1
62,22,confederate soldiers,2
62,22,conference,2
62,22,conference audio,1
62,22,conference call,27
62,22,conference call services,3
62,22,conference calling services,12
62,22,conference calls,6
62,22,conference center hotels,27
62,22,conference centre,1
62,22,conference online,4
62,22,conferences,6
62,22,configurar rede sem fio,1
62,22,configure,2
62,22,configure cisco router,1
62,22,confirm email,15
62,22,confirmar vuelo,4
62,22,confirmation,12
62,22,conflict,1
62,22,confluence,6
62,22,conforama,25
62,22,cong thanh,10
62,22,congo,1
62,22,congo news,7
62,22,congress,2
62,22,congress election,1
62,22,coniglio nano,5
62,22,connect,27
62,22,connect 4,3
62,22,connect hotel skavsta,1
62,22,connect internet,1
62,22,connect skavsta,1
62,22,connect to my pc,1
62,22,connections,2
62,22,connector pin,1
62,22,connex,1
62,22,conquer online,1
62,22,conrad electronic,1
62,22,cons?rcio volkswagen,56
62,22,cons?rcio yamaha,1
62,22,conseils jardinage,1
62,22,conservation of environment,1
62,22,conservative sites,55
62,22,conservative think tanks,1
62,22,conservative web sites,3
62,22,conservatories prices,1
62,22,conservatorio de musica,2
62,22,consignment furniture,1
62,22,consignment stores,2
62,22,console table,2
62,22,consolidate credit card debt,645
62,22,consolidate debt,11
62,22,consolidated health plan,4
62,22,consolidated net,1
62,22,consolidation loan,2
62,22,consorcio,1
62,22,consorcio chefrolet,1
62,22,consorcio chevrolet,1
62,22,consorcio nacional honda,14
62,22,consorcio volkswagen,1
62,22,consorcio yamaha,2
62,22,consorzio,1
62,22,conspiracy theorists,1
62,22,conspiracy theory,1
62,22,constable,1
62,22,constipation diet,8
62,22,constipation remedies,1
62,22,constitution amendments,1
62,22,constructeur maison bois,7
62,22,constructeur maison en bois,1
62,22,construction,14
62,22,construction company job,1
62,22,construction contractor,1
62,22,construction contractors,1
62,22,construction en bois,1
62,22,construction equipment auction,11
62,22,construction equipment rental,233
62,22,construction jobs,17
62,22,construction maisons,10
62,22,construction plant hire,1
62,22,construction projects,11
62,22,construction safety equipment,5
62,22,construction software,6
62,22,construction waste removal,4
62,22,constructions,4
62,22,construir uma casa,2
62,22,construire site web,2
62,22,construtoras de imoveis,1
62,22,consulenza del lavoro,4
62,22,consulta cpf gratis,13
62,22,consulta de buro de credito,3
62,22,consulta de saldo,5
62,22,consulta gratis,3
62,22,consulta gratuita,4
62,22,consulta imposto de renda,3
62,22,consulta multa,31
62,22,consulta nome,2
62,22,consulta nome sujo,2
62,22,consulta pis,130
62,22,consulta placa,1
62,22,consulta saldo tarjeta exito,1
62,22,consulta spc,2
62,22,consulta spc serasa,11
62,22,consultar buro credito,23
62,22,consultar curp,12
62,22,consultar saldo,12
62,22,consultar spc serasa,3
62,22,consultation compte,6
62,22,consultation de voyance,4
62,22,consultation voyance,3
62,22,consulter mon compte,21
62,22,consulting,5
62,22,consulting contract,1
62,22,consultora jequiti,1
62,22,consultorio medico,1
62,22,consumer car reviews,6
62,22,consumer card access,1
62,22,consumer cellular,16
62,22,consumer complaints,1
62,22,consumer credit counseling,1
62,22,consumer credit debt,2
62,22,consumer marine electronics,7
62,22,consumer opinion survey,13
62,22,consumer reports,34
62,22,consumer reviews,2
62,22,consumer rights,8
62,22,conta corrente,5
62,22,conta telefonica,3
62,22,contabilidad b?sica,1
62,22,contact,76
62,22,contact adhesive paper,1
62,22,contact information,14
62,22,contact internet explorer,3
62,22,contact lens eye,1
62,22,contact lenses,43
62,22,contact msn hotmail,2
62,22,contact numbers,1
62,22,contact software,18
62,22,contactos,1
62,22,container,2
62,22,container houses,4
62,22,container shipping,1
62,22,container storage,7
62,22,container tracking,2
62,22,containers,2
62,22,contas em atraso,1
62,22,contax lenses,1
62,22,contemporary art gallery,17
62,22,contemporary art oil paintings,5
62,22,contemporary carpets,2
62,22,contemporary landscape design,2
62,22,contemporary leather furniture,2
62,22,contemporary lighting,8
62,22,contenedores,1
62,22,content management system cms,1
62,22,contest,1
62,22,contest sweepstakes,14
62,22,contest win prizes,21
62,22,contester un pv,9
62,22,conti correnti,5
62,22,conti correnti banca,1
62,22,conti correnti on line,2
62,22,conti deposito,3
62,22,contigo drink bottles,2
62,22,continental air,1
62,22,continental airlines,134
62,22,continental banden,1
62,22,continental tyres prices,1
62,22,continentalairlines,1
62,22,continentes,2
62,22,continue education,5
62,22,continuing education,16
62,22,continuing education nursing,50
62,22,continuing medical education,81
62,22,contoh skripsi,7
62,22,contracheque,14
62,22,contract agreements,5
62,22,contract forms,4
62,22,contract management software,3
62,22,contract mobile phone,1
62,22,contractor construction,47
62,22,contractor painting,3
62,22,contractors plumbing,4
62,22,contractors vancouver bc,3
62,22,contrat assurance deces,2
62,22,contrat assurance vie,2
62,22,contratacion,1
62,22,contravention exces de vitesse,1
62,22,contributions,2
62,22,controlador de accesos,2
62,22,controsoffitti isolanti,66
62,22,convection oven recipes,1
62,22,convenios medicos,4
62,22,convention facilities,1
62,22,conventional loans,1
62,22,conversational hypnosis,1
62,22,converse all star,8
62,22,converse shoes slip on,7
62,22,converse sneaker,3
62,22,converse sneakers,6
62,22,conversion,3
62,22,conversion calculator,19
62,22,conversion pdf doc,2
62,22,conversion vans,4
62,22,conversion vans new,1
62,22,conversions,9
62,22,convert a pdf,3
62,22,convert length,1
62,22,convert music files,1
62,22,convert pdf to word,4
62,22,convert pdf to word doc,35
62,22,convert pdf to word free,3
62,22,convert video dvd,3
62,22,convert wmv file to avi,2
62,22,converter,8
62,22,converter mp3,1
62,22,convertible,9
62,22,convertible cars for sale,1
62,22,conveyor rollers,2
62,22,convites casamento,1
62,22,convocatorias,8
62,22,cook bbq ribs,1
62,22,cook cooking,5
62,22,cook county clerk,11
62,22,cook county treasurer,1
62,22,cook minnesota,2
62,22,cook oven,14
62,22,cook recipes,2
62,22,cookbook,2
62,22,cookbook publishing,6
62,22,cookbook recipe,4
62,22,cookbook recipes,26
62,22,cookie dough,1
62,22,cookie recipes,22
62,22,cookies delivered,1
62,22,cooking,1
62,22,cooking academy game,1
62,22,cooking channel,1
62,22,cooking chicken recipes,2
62,22,cooking classes,5
62,22,cooking colleges,4
62,22,cooking courses,43
62,22,cooking games,7
62,22,cooking recipes online,8
62,22,cooking school,4
62,22,cooking schools,1
62,22,cooking videos,18
62,22,cooks illustrated recipes,10
62,22,cooks realty rentals,1
62,22,cookware sets,1
62,22,cool,11
62,22,cool baby clothes,1
62,22,cool fire dragon,3
62,22,cool fonts,1
62,22,cool free stuff,1
62,22,cool gift ideas for men,4
62,22,cool gifts for men,1
62,22,cool heat,1
62,22,cool kids games,4
62,22,cool learning games,2
62,22,cool math games,47
62,22,cool math games multiplication,10
62,22,cool online rpg games,839
62,22,cool puzzle games,5
62,22,cool slip n slide,3
62,22,cool spy gadgets,7
62,22,cool tee,4
62,22,coole online spiele,5
62,22,cooler,6
62,22,cooling,4
62,22,cooling fan relay,13
62,22,coolmath,33
62,22,cooper tires,4
62,22,copa airlines,1
62,22,copa airlines br,4
62,22,copa do mundo brasil,2
62,22,copa toon,3
62,22,copacabana mar hotel,1
62,22,copan ruinas,4
62,22,copart direct,6
62,22,copd oxygen,2
62,22,copertine,1
62,22,copertura tetti,8
62,22,copiadoras ricoh,26
62,22,copier prices,1
62,22,copilot,1
62,22,coppe premiazioni,1
62,22,coppel,2
62,22,copper cable,1
62,22,copper pot still,6
62,22,copper prices,6
62,22,copper wire,10
62,22,copthorne hotel auckland,1
62,22,copy dvd software,1
62,22,copy of birth certificate,2
62,22,copy of the constitution,3
62,22,copy vcr to dvd,4
62,22,coque iphone 3gs,5
62,22,coque pour portable,4
62,22,coral,1
62,22,coral reef aquarium,3
62,22,corbeille a linge,5
62,22,corbin,3
62,22,corcraft,6
62,22,corde guitare classique,1
62,22,cordero,1
62,22,cordjeans,1
62,22,cordless drill batteries,2
62,22,cordless headsets,1
62,22,cordoba,2
62,22,cordura,2
62,22,core drill bits,4
62,22,core exercises,1
62,22,cores,1
62,22,cores tintas,2
62,22,corinthians,10
62,22,corinthians ao vivo,30
62,22,cork floor covering,1
62,22,cork flooring,2
62,22,corned beef recipes,1
62,22,cornell,14
62,22,corner bar,1
62,22,corner bathroom cabinet,1
62,22,corner bathroom wall cabinet,4
62,22,corner desks office furniture,5
62,22,corner hay rack,1
62,22,cornwall dating,4
62,22,cornwall hotels,3
62,22,corolla beach house rentals,1
62,22,corp,4
62,22,corporate apartments london,11
62,22,corporate birthday cards,4
62,22,corporate compliance training,4
62,22,corporate event planners,13
62,22,corporate event planning,3
